,genre,mel_spectrogram_path,segment_index,mel_spectrogram_shape,original_audio_path
1127,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00098.wav
1128,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00043.wav
1129,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00043.wav
1130,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00043.wav
1131,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00043.wav
1132,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00043.wav
1133,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00043.wav
1134,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00099.wav
1135,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00099.wav
1136,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00099.wav
1137,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00099.wav
1138,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00099.wav
1139,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00099.wav
1140,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00027.wav
1141,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00027.wav
1142,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00027.wav
1143,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00027.wav
1144,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00027.wav
1145,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00027.wav
1146,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00044.wav
1147,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00044.wav
1148,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00044.wav
1149,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00044.wav
1150,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00044.wav
1151,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00044.wav
1152,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00068.wav
1153,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00068.wav
1154,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00068.wav
1155,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00068.wav
1156,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00068.wav
1157,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00068.wav
1158,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00031.wav
1159,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00031.wav
1160,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00031.wav
1161,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00031.wav
1162,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00031.wav
1163,pop,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/pop_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/pop/pop.00031.wav
1164,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00050.wav
1165,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00050.wav
1166,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00050.wav
1167,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00050.wav
1168,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00050.wav
1169,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00050.wav
1170,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00057.wav
1171,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00057.wav
1172,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00057.wav
1173,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00057.wav
1174,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00057.wav
1175,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00057.wav
1176,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00074.wav
1177,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00074.wav
1178,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00074.wav
1179,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00074.wav
1180,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00074.wav
1181,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00074.wav
1182,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00082.wav
1183,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00082.wav
1184,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00082.wav
1185,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00082.wav
1186,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00082.wav
1187,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00082.wav
1188,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00072.wav
1189,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00072.wav
1190,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00072.wav
1191,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00072.wav
1192,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00072.wav
1193,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00072.wav
1194,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00038.wav
1195,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00038.wav
1196,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00038.wav
1197,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00038.wav
1198,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00038.wav
1199,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00038.wav
1200,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00019.wav
1201,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00019.wav
1202,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00019.wav
1203,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00019.wav
1204,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00019.wav
1205,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00019.wav
1206,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00030.wav
1207,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00030.wav
1208,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00030.wav
1209,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00030.wav
1210,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00030.wav
1211,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00030.wav
1212,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00083.wav
1213,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00083.wav
1214,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00083.wav
1215,blues,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/blues_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/blues/blues.00083.wav
